"participantid","itemid","itemtype","message","target","competitor","distractor","id","answer","presentation_order","answer_which","targetpos","answer_order","correct","trialid","strategy_seen","strategy_answer","strategy_answer_which","strategy_answer_order","strategy_correct","strategy_text","experiment"
211,60,"filler type c","tr","tr_re","ci_re","ci_bl",1286363,"tr_re","tr_re,ci_re,ci_bl","target",1,1,"True",66,NA,"","",NA,"","",4
211,61,"filler type c","ci","ci_gr","tr_gr","tr_bl",1286342,"ci_gr","ci_gr,tr_gr,tr_bl","target",1,1,"True",45,NA,"","",NA,"","",4
211,62,"filler type c","re","ci_re","ci_gr","sq_gr",1286357,"ci_re","sq_gr,ci_re,ci_gr","target",2,2,"True",60,NA,"","",NA,"","",4
211,63,"target complex","tr","tr_re","tr_gr","sq_re",1286351,"tr_gr","tr_re,tr_gr,sq_re","competitor",1,2,"False",54,NA,"","",NA,"","",4
211,64,"filler type a","tr","tr_gr","sq_gr","ci_re",1286304,"tr_gr","tr_gr,ci_re,sq_gr","target",1,1,"True",7,NA,"","",NA,"","",4
211,65,"filler type c","re","tr_re","tr_gr","sq_gr",1286362,"tr_re","sq_gr,tr_re,tr_gr","target",2,2,"True",65,NA,"","",NA,"","",4
211,66,"filler unambiguous","tr","tr_re","sq_bl","ci_gr",1286298,"tr_re","sq_bl,tr_re,ci_gr","target",2,2,"True",1,NA,"","",NA,"","",4
212,1,"filler type b","gr","tr_gr","ci_bl","ci_re",1287665,"tr_gr","tr_gr,ci_bl,ci_re","target",1,1,"True",48,NA,"","",NA,"","",4
212,2,"target complex","gr","tr_gr","ci_gr","tr_bl",1287678,"ci_gr","tr_gr,ci_gr,tr_bl","competitor",1,2,"False",61,2,"tr_gr","target",1,"True","If it was the circle, they probably would have picked the circle.  Because they didn't, I can probably assume that it's the green triangle.",4
212,3,"filler ambiguous","gr","ci_gr","ci_gr","tr_re",1287620,"ci_gr","tr_re,ci_gr,ci_gr","competitor",2,3,"False",3,NA,"","",NA,"","",4
212,4,"filler type a","gr","ci_gr","ci_bl","tr_re",1287645,"ci_gr","tr_re,ci_gr,ci_bl","target",2,2,"True",28,NA,"","",NA,"","",4
212,5,"target complex","re","ci_re","tr_re","ci_bl",1287640,"ci_re","tr_re,ci_bl,ci_re","target",3,3,"True",23,NA,"","",NA,"","",4
212,6,"filler unambiguous","gr","ci_gr","tr_bl","sq_re",1287649,"ci_gr","sq_re,ci_gr,tr_bl","target",2,2,"True",32,NA,"","",NA,"","",4
212,7,"target complex","tr","tr_re","tr_gr","sq_re",1287654,"tr_re","sq_re,tr_gr,tr_re","target",3,3,"True",37,NA,"","",NA,"","",4
212,8,"target simple","ci","ci_bl","ci_gr","tr_re",1287647,"ci_bl","ci_gr,tr_re,ci_bl","target",3,3,"True",30,NA,"","",NA,"","",4
212,9,"filler ambiguous","tr","tr_re","tr_re","ci_bl",1287667,"tr_re","tr_re,ci_bl,tr_re","competitor",3,1,"False",50,NA,"","",NA,"","",4
212,10,"filler type c","gr","ci_gr","ci_re","sq_re",1287625,"ci_gr","sq_re,ci_gr,ci_re","target",2,2,"True",8,NA,"","",NA,"","",4
212,11,"filler type c","gr","tr_gr","tr_re","sq_re",1287635,"tr_gr","sq_re,tr_re,tr_gr","target",3,3,"True",18,NA,"","",NA,"","",4
212,12,"target simple","re","sq_re","tr_re","ci_gr",1287651,"sq_re","sq_re,ci_gr,tr_re","target",1,1,"True",34,1,"sq_re","target",1,"True","If it was the red triangle, they probably would have selected the triangle, because that would eliminate any other options.  Because they didn't, I can (hopefully) infer that it must be the square.",4
212,13,"filler type a","re","ci_re","ci_bl","tr_gr",1287633,"ci_re","ci_re,tr_gr,ci_bl","target",1,1,"True",16,NA,"","",NA,"","",4
212,14,"filler unambiguous","gr","tr_gr","ci_re","sq_bl",1287624,"tr_gr","tr_gr,ci_re,sq_bl","target",1,1,"True",7,NA,"","",NA,"","",4
212,15,"target complex","tr","tr_gr","tr_re","sq_gr",1287677,"tr_gr","sq_gr,tr_gr,tr_re","target",2,2,"True",60,NA,"","",NA,"","",4
212,16,"filler type c","re","tr_re","tr_gr","sq_gr",1287644,"tr_re","tr_gr,sq_gr,tr_re","target",3,3,"True",27,NA,"","",NA,"","",4
212,17,"target complex","ci","ci_re","ci_gr","sq_re",1287650,"ci_re","ci_gr,sq_re,ci_re","target",3,3,"True",33,NA,"","",NA,"","",4
212,18,"target simple","re","sq_re","ci_re","tr_gr",1287670,"sq_re","tr_gr,sq_re,ci_re","target",2,2,"True",53,NA,"","",NA,"","",4
212,19,"filler unambiguous","re","sq_re","tr_bl","ci_gr",1287669,"sq_re","sq_re,ci_gr,tr_bl","target",1,1,"True",52,NA,"","",NA,"","",4
212,20,"filler unambiguous","re","sq_bl","tr_gr","ci_re",1287648,"ci_re","sq_bl,tr_gr,ci_re","target",3,3,"True",31,NA,"","",NA,"","",4
212,21,"filler type c","tr","tr_re","ci_re","ci_bl",1287663,"tr_re","ci_re,tr_re,ci_bl","target",2,2,"True",46,NA,"","",NA,"","",4
212,22,"filler type c","gr","ci_gr","ci_re","sq_re",1287637,"ci_gr","ci_re,sq_re,ci_gr","target",3,3,"True",20,NA,"","",NA,"","",4
212,23,"filler unambiguous","ci","ci_gr","tr_re","sq_bl",1287634,"ci_gr","sq_bl,tr_re,ci_gr","target",3,3,"True",17,NA,"","",NA,"","",4
212,24,"target complex","re","ci_re","tr_re","ci_bl",1287628,"ci_re","ci_re,tr_re,ci_bl","target",1,1,"True",11,NA,"","",NA,"","",4
212,25,"target complex","ci","ci_re","ci_gr","sq_re",1287675,"ci_re","ci_gr,ci_re,sq_re","target",2,2,"True",58,NA,"","",NA,"","",4
212,26,"target simple","gr","sq_gr","tr_gr","ci_re",1287626,"sq_gr","tr_gr,ci_re,sq_gr","target",3,3,"True",9,NA,"","",NA,"","",4
212,27,"target simple","gr","sq_gr","tr_gr","ci_re",1287668,"sq_gr","tr_gr,ci_re,sq_gr","target",3,3,"True",51,NA,"","",NA,"","",4
212,28,"target simple","ci","ci_bl","ci_re","tr_gr",1287627,"ci_bl","ci_bl,tr_gr,ci_re","target",1,1,"True",10,NA,"","",NA,"","",4
212,29,"filler type a","re","ci_re","ci_bl","tr_gr",1287666,"ci_re","tr_gr,ci_re,ci_bl","target",2,2,"True",49,NA,"","",NA,"","",4
212,30,"target simple","ci","ci_bl","ci_re","tr_gr",1287629,"ci_bl","ci_bl,ci_re,tr_gr","target",1,1,"True",12,NA,"","",NA,"","",4
212,31,"filler ambiguous","ci","ci_gr","ci_gr","tr_re",1287679,"ci_gr","ci_gr,tr_re,ci_gr","target",1,1,"True",62,NA,"","",NA,"","",4
212,32,"filler type c","re","ci_re","ci_gr","sq_gr",1287681,"ci_re","sq_gr,ci_gr,ci_re","target",3,3,"True",64,NA,"","",NA,"","",4
212,33,"target simple","tr","tr_bl","tr_re","ci_gr",1287621,"tr_bl","tr_re,ci_gr,tr_bl","target",3,3,"True",4,NA,"","",NA,"","",4
212,34,"filler type b","re","ci_re","tr_gr","sq_gr",1287671,"ci_re","sq_gr,ci_re,tr_gr","target",2,2,"True",54,NA,"","",NA,"","",4
212,35,"filler ambiguous","re","tr_re","tr_re","ci_gr",1287676,"tr_re","tr_re,ci_gr,tr_re","target",3,3,"True",59,NA,"","",NA,"","",4
212,36,"target simple","ci","ci_bl","ci_gr","tr_re",1287656,"ci_bl","tr_re,ci_gr,ci_bl","target",3,3,"True",39,NA,"","",NA,"","",4
212,37,"filler unambiguous","gr","tr_gr","ci_bl","sq_re",1287641,"tr_gr","tr_gr,ci_bl,sq_re","target",1,1,"True",24,NA,"","",NA,"","",4
212,38,"filler type b","gr","ci_gr","sq_re","tr_re",1287623,"ci_gr","ci_gr,sq_re,tr_re","target",1,1,"True",6,NA,"","",NA,"","",4
212,39,"filler ambiguous","gr","ci_gr","ci_gr","tr_re",1287619,"ci_gr","tr_re,ci_gr,ci_gr","target",3,3,"True",2,NA,"","",NA,"","",4
212,40,"target simple","re","sq_re","tr_re","ci_gr",1287652,"sq_re","sq_re,tr_re,ci_gr","target",1,1,"True",35,NA,"","",NA,"","",4
212,41,"filler type a","tr","tr_re","sq_re","ci_gr",1287682,"tr_re","tr_re,ci_gr,sq_re","target",1,1,"True",65,NA,"","",NA,"","",4
212,42,"target simple","ci","ci_bl","ci_gr","tr_re",1287655,"ci_bl","ci_bl,ci_gr,tr_re","target",1,1,"True",38,NA,"","",NA,"","",4
212,43,"target complex","ci","ci_gr","ci_re","sq_gr",1287630,"ci_gr","ci_gr,sq_gr,ci_re","target",1,1,"True",13,NA,"","",NA,"","",4
212,44,"filler type b","tr","tr_re","ci_gr","ci_bl",1287661,"tr_re","ci_bl,ci_gr,tr_re","target",3,3,"True",44,NA,"","",NA,"","",4
212,45,"filler type b","ci","ci_gr","tr_re","tr_bl",1287674,"ci_gr","ci_gr,tr_bl,tr_re","target",1,1,"True",57,NA,"","",NA,"","",4
212,46,"filler unambiguous","re","sq_re","ci_bl","tr_gr",1287658,"sq_re","ci_bl,tr_gr,sq_re","target",3,3,"True",41,NA,"","",NA,"","",4
212,47,"filler type a","gr","ci_gr","ci_bl","tr_re",1287653,"ci_gr","tr_re,ci_gr,ci_bl","target",2,2,"True",36,NA,"","",NA,"","",4
212,48,"filler unambiguous","ci","ci_gr","sq_bl","tr_re",1287659,"ci_gr","tr_re,ci_gr,sq_bl","target",2,2,"True",42,NA,"","",NA,"","",4
212,49,"target complex","tr","tr_gr","tr_re","sq_gr",1287662,"tr_gr","sq_gr,tr_re,tr_gr","target",3,3,"True",45,NA,"","",NA,"","",4
212,50,"filler ambiguous","tr","tr_re","tr_re","ci_bl",1287642,"tr_re","tr_re,ci_bl,tr_re","target",1,1,"True",25,NA,"","",NA,"","",4
212,51,"target complex","ci","ci_gr","ci_re","sq_gr",1287631,"ci_gr","ci_gr,sq_gr,ci_re","target",1,1,"True",14,NA,"","",NA,"","",4
212,52,"filler ambiguous","gr","ci_gr","ci_gr","tr_bl",1287683,"ci_gr","ci_gr,tr_bl,ci_gr","competitor",1,3,"False",66,NA,"","",NA,"","",4
212,53,"filler ambiguous","ci","ci_gr","ci_gr","tr_bl",1287643,"ci_gr","ci_gr,ci_gr,tr_bl","target",1,1,"True",26,NA,"","",NA,"","",4
212,54,"filler type c","re","ci_re","ci_gr","sq_gr",1287672,"ci_re","sq_gr,ci_re,ci_gr","target",2,2,"True",55,NA,"","",NA,"","",4
212,55,"filler type c","gr","tr_gr","tr_re","sq_re",1287618,"tr_gr","tr_re,sq_re,tr_gr","target",3,3,"True",1,NA,"","",NA,"","",4
212,56,"filler type b","tr","tr_gr","sq_re","ci_re",1287646,"tr_gr","ci_re,tr_gr,sq_re","target",2,2,"True",29,NA,"","",NA,"","",4
212,57,"target complex","ci","ci_gr","ci_re","sq_gr",1287638,"ci_gr","ci_gr,ci_re,sq_gr","target",1,1,"True",21,NA,"","",NA,"","",4
212,58,"filler ambiguous","gr","ci_gr","ci_gr","tr_bl",1287680,"ci_gr","tr_bl,ci_gr,ci_gr","competitor",3,2,"False",63,NA,"","",NA,"","",4
212,59,"target simple","ci","ci_bl","ci_re","tr_gr",1287636,"ci_bl","tr_gr,ci_re,ci_bl","target",3,3,"True",19,NA,"","",NA,"","",4
212,60,"filler type c","tr","tr_re","ci_re","ci_bl",1287622,"tr_re","ci_bl,tr_re,ci_re","target",2,2,"True",5,NA,"","",NA,"","",4
212,61,"filler type c","ci","ci_gr","tr_gr","tr_bl",1287657,"ci_gr","ci_gr,tr_gr,tr_bl","target",1,1,"True",40,NA,"","",NA,"","",4
212,62,"filler type c","re","ci_re","ci_gr","sq_gr",1287664,"ci_re","ci_re,sq_gr,ci_gr","target",1,1,"True",47,NA,"","",NA,"","",4
212,63,"target complex","tr","tr_re","tr_gr","sq_re",1287632,"tr_re","tr_re,sq_re,tr_gr","target",1,1,"True",15,NA,"","",NA,"","",4
212,64,"filler type a","tr","tr_gr","sq_gr","ci_re",1287673,"tr_gr","ci_re,tr_gr,sq_gr","target",2,2,"True",56,NA,"","",NA,"","",4
212,65,"filler type c","re","tr_re","tr_gr","sq_gr",1287660,"tr_re","tr_re,sq_gr,tr_gr","target",1,1,"True",43,NA,"","",NA,"","",4
212,66,"filler unambiguous","tr","tr_re","sq_bl","ci_gr",1287639,"tr_re","ci_gr,tr_re,sq_bl","target",2,2,"True",22,NA,"","",NA,"","",4
213,1,"filler type b","gr","tr_gr","ci_bl","ci_re",1139178,"tr_gr","tr_gr,ci_bl,ci_re","target",1,1,"True",31,NA,"","",NA,"","",4
213,2,"target complex","gr","tr_gr","ci_gr","tr_bl",1139156,"ci_gr","ci_gr,tr_gr,tr_bl","competitor",2,1,"False",9,NA,"","",NA,"","",4
213,3,"filler ambiguous","gr","ci_gr","ci_gr","tr_re",1139166,"ci_gr","tr_re,ci_gr,ci_gr","target",2,2,"True",19,NA,"","",NA,"","",4
213,4,"filler type a","gr","ci_gr","ci_bl","tr_re",1139204,"ci_gr","ci_bl,ci_gr,tr_re","target",2,2,"True",57,NA,"","",NA,"","",4
213,5,"target complex","re","ci_re","tr_re","ci_bl",1139201,"ci_re","ci_re,ci_bl,tr_re","target",1,1,"True",54,NA,"","",NA,"","",4
213,6,"filler unambiguous","gr","ci_gr","tr_bl","sq_re",1139168,"ci_gr","sq_re,tr_bl,ci_gr","target",3,3,"True",21,NA,"","",NA,"","",4
213,7,"target complex","tr","tr_re","tr_gr","sq_re",1139181,"tr_gr","tr_gr,sq_re,tr_re","competitor",3,1,"False",34,NA,"","",NA,"","",4
213,8,"target simple","ci","ci_bl","ci_gr","tr_re",1139197,"ci_gr","ci_gr,tr_re,ci_bl","competitor",3,1,"False",50,1,"ci_gr","competitor",1,"False","because there is no option choice for the blue circle",4
213,9,"filler ambiguous","tr","tr_re","tr_re","ci_bl",1139170,"tr_re","tr_re,ci_bl,tr_re","target",1,1,"True",23,NA,"","",NA,"","",4
213,10,"filler type c","gr","ci_gr","ci_re","sq_re",1139198,"ci_gr","ci_re,ci_gr,sq_re","target",2,2,"True",51,NA,"","",NA,"","",4
213,11,"filler type c","gr","tr_gr","tr_re","sq_re",1139182,"tr_gr","sq_re,tr_gr,tr_re","target",2,2,"True",35,NA,"","",NA,"","",4
213,12,"target simple","re","sq_re","tr_re","ci_gr",1139179,"tr_re","ci_gr,tr_re,sq_re","competitor",3,2,"False",32,NA,"","",NA,"","",4
213,13,"filler type a","re","ci_re","ci_bl","tr_gr",1139153,"ci_re","tr_gr,ci_re,ci_bl","target",2,2,"True",6,NA,"","",NA,"","",4
213,14,"filler unambiguous","gr","tr_gr","ci_re","sq_bl",1139173,"tr_gr","ci_re,tr_gr,sq_bl","target",2,2,"True",26,NA,"","",NA,"","",4
213,15,"target complex","tr","tr_gr","tr_re","sq_gr",1139165,"tr_gr","tr_gr,tr_re,sq_gr","target",1,1,"True",18,NA,"","",NA,"","",4
213,16,"filler type c","re","tr_re","tr_gr","sq_gr",1139193,"tr_re","tr_gr,sq_gr,tr_re","target",3,3,"True",46,NA,"","",NA,"","",4
213,17,"target complex","ci","ci_re","ci_gr","sq_re",1139187,"ci_gr","sq_re,ci_gr,ci_re","competitor",3,2,"False",40,NA,"","",NA,"","",4
213,18,"target simple","re","sq_re","ci_re","tr_gr",1139203,"sq_re","ci_re,sq_re,tr_gr","target",2,2,"True",56,NA,"","",NA,"","",4
213,19,"filler unambiguous","re","sq_re","tr_bl","ci_gr",1139155,"sq_re","sq_re,tr_bl,ci_gr","target",1,1,"True",8,NA,"","",NA,"","",4
213,20,"filler unambiguous","re","sq_bl","tr_gr","ci_re",1139195,"ci_re","sq_bl,tr_gr,ci_re","target",3,3,"True",48,NA,"","",NA,"","",4
213,21,"filler type c","tr","tr_re","ci_re","ci_bl",1139212,"tr_re","tr_re,ci_re,ci_bl","target",1,1,"True",65,NA,"","",NA,"","",4
213,22,"filler type c","gr","ci_gr","ci_re","sq_re",1139205,"ci_gr","sq_re,ci_re,ci_gr","target",3,3,"True",58,NA,"","",NA,"","",4
213,23,"filler unambiguous","ci","ci_gr","tr_re","sq_bl",1139154,"ci_gr","ci_gr,sq_bl,tr_re","target",1,1,"True",7,NA,"","",NA,"","",4
213,24,"target complex","re","ci_re","tr_re","ci_bl",1139149,"ci_re","ci_re,tr_re,ci_bl","target",1,1,"True",2,NA,"","",NA,"","",4
213,25,"target complex","ci","ci_re","ci_gr","sq_re",1139213,"ci_re","sq_re,ci_re,ci_gr","target",2,2,"True",66,NA,"","",NA,"","",4
213,26,"target simple","gr","sq_gr","tr_gr","ci_re",1139202,"tr_gr","tr_gr,ci_re,sq_gr","competitor",3,1,"False",55,NA,"","",NA,"","",4
213,27,"target simple","gr","sq_gr","tr_gr","ci_re",1139159,"tr_gr","sq_gr,ci_re,tr_gr","competitor",1,3,"False",12,NA,"","",NA,"","",4
213,28,"target simple","ci","ci_bl","ci_re","tr_gr",1139180,"ci_re","ci_re,tr_gr,ci_bl","competitor",3,1,"False",33,NA,"","",NA,"","",4
213,29,"filler type a","re","ci_re","ci_bl","tr_gr",1139188,"ci_re","tr_gr,ci_re,ci_bl","target",2,2,"True",41,NA,"","",NA,"","",4
213,30,"target simple","ci","ci_bl","ci_re","tr_gr",1139175,"ci_re","ci_re,tr_gr,ci_bl","competitor",3,1,"False",28,NA,"","",NA,"","",4
213,31,"filler ambiguous","ci","ci_gr","ci_gr","tr_re",1139184,"ci_gr","tr_re,ci_gr,ci_gr","target",2,2,"True",37,NA,"","",NA,"","",4
213,32,"filler type c","re","ci_re","ci_gr","sq_gr",1139206,"ci_re","ci_re,sq_gr,ci_gr","target",1,1,"True",59,NA,"","",NA,"","",4
213,33,"target simple","tr","tr_bl","tr_re","ci_gr",1139172,"tr_bl","tr_re,ci_gr,tr_bl","target",3,3,"True",25,NA,"","",NA,"","",4
213,34,"filler type b","re","ci_re","tr_gr","sq_gr",1139200,"ci_re","ci_re,tr_gr,sq_gr","target",1,1,"True",53,NA,"","",NA,"","",4
213,35,"filler ambiguous","re","tr_re","tr_re","ci_gr",1139169,"tr_re","ci_gr,tr_re,tr_re","target",2,2,"True",22,NA,"","",NA,"","",4
213,36,"target simple","ci","ci_bl","ci_gr","tr_re",1139207,"ci_gr","ci_bl,ci_gr,tr_re","competitor",1,2,"False",60,NA,"","",NA,"","",4
213,37,"filler unambiguous","gr","tr_gr","ci_bl","sq_re",1139171,"tr_gr","tr_gr,ci_bl,sq_re","target",1,1,"True",24,NA,"","",NA,"","",4
213,38,"filler type b","gr","ci_gr","sq_re","tr_re",1139174,"ci_gr","sq_re,ci_gr,tr_re","target",2,2,"True",27,NA,"","",NA,"","",4
213,39,"filler ambiguous","gr","ci_gr","ci_gr","tr_re",1139210,"ci_gr","ci_gr,tr_re,ci_gr","target",1,1,"True",63,NA,"","",NA,"","",4
213,40,"target simple","re","sq_re","tr_re","ci_gr",1139186,"sq_re","sq_re,ci_gr,tr_re","target",1,1,"True",39,NA,"","",NA,"","",4
213,41,"filler type a","tr","tr_re","sq_re","ci_gr",1139158,"tr_re","tr_re,sq_re,ci_gr","target",1,1,"True",11,NA,"","",NA,"","",4
213,42,"target simple","ci","ci_bl","ci_gr","tr_re",1139177,"ci_gr","ci_bl,ci_gr,tr_re","competitor",1,2,"False",30,NA,"","",NA,"","",4
213,43,"target complex","ci","ci_gr","ci_re","sq_gr",1139211,"ci_re","ci_re,sq_gr,ci_gr","competitor",3,1,"False",64,NA,"","",NA,"","",4
213,44,"filler type b","tr","tr_re","ci_gr","ci_bl",1139148,"tr_re","tr_re,ci_gr,ci_bl","target",1,1,"True",1,NA,"","",NA,"","",4
213,45,"filler type b","ci","ci_gr","tr_re","tr_bl",1139183,"ci_gr","tr_re,tr_bl,ci_gr","target",3,3,"True",36,NA,"","",NA,"","",4
213,46,"filler unambiguous","re","sq_re","ci_bl","tr_gr",1139199,"sq_re","sq_re,ci_bl,tr_gr","target",1,1,"True",52,NA,"","",NA,"","",4
213,47,"filler type a","gr","ci_gr","ci_bl","tr_re",1139150,"ci_gr","tr_re,ci_gr,ci_bl","target",2,2,"True",3,NA,"","",NA,"","",4
213,48,"filler unambiguous","ci","ci_gr","sq_bl","tr_re",1139161,"ci_gr","tr_re,sq_bl,ci_gr","target",3,3,"True",14,NA,"","",NA,"","",4
213,49,"target complex","tr","tr_gr","tr_re","sq_gr",1139192,"tr_re","sq_gr,tr_gr,tr_re","competitor",2,3,"False",45,NA,"","",NA,"","",4
213,50,"filler ambiguous","tr","tr_re","tr_re","ci_bl",1139160,"tr_re","tr_re,tr_re,ci_bl","competitor",1,2,"False",13,NA,"","",NA,"","",4
213,51,"target complex","ci","ci_gr","ci_re","sq_gr",1139152,"ci_gr","ci_re,sq_gr,ci_gr","target",3,3,"True",5,NA,"","",NA,"","",4
213,52,"filler ambiguous","gr","ci_gr","ci_gr","tr_bl",1139209,"ci_gr","tr_bl,ci_gr,ci_gr","target",2,2,"True",62,NA,"","",NA,"","",4
213,53,"filler ambiguous","ci","ci_gr","ci_gr","tr_bl",1139163,"ci_gr","ci_gr,ci_gr,tr_bl","target",1,1,"True",16,NA,"","",NA,"","",4
213,54,"filler type c","re","ci_re","ci_gr","sq_gr",1139176,"ci_re","sq_gr,ci_gr,ci_re","target",3,3,"True",29,NA,"","",NA,"","",4
213,55,"filler type c","gr","tr_gr","tr_re","sq_re",1139191,"tr_gr","sq_re,tr_re,tr_gr","target",3,3,"True",44,NA,"","",NA,"","",4
213,56,"filler type b","tr","tr_gr","sq_re","ci_re",1139196,"tr_gr","sq_re,tr_gr,ci_re","target",2,2,"True",49,NA,"","",NA,"","",4
213,57,"target complex","ci","ci_gr","ci_re","sq_gr",1139151,"ci_gr","sq_gr,ci_gr,ci_re","target",2,2,"True",4,2,"ci_gr","target",2,"True","becasue if it was the other circle they could have just said red",4
213,58,"filler ambiguous","gr","ci_gr","ci_gr","tr_bl",1139208,"ci_gr","ci_gr,ci_gr,tr_bl","competitor",1,2,"False",61,NA,"","",NA,"","",4
213,59,"target simple","ci","ci_bl","ci_re","tr_gr",1139185,"ci_re","ci_re,tr_gr,ci_bl","competitor",3,1,"False",38,NA,"","",NA,"","",4
213,60,"filler type c","tr","tr_re","ci_re","ci_bl",1139157,"tr_re","ci_re,ci_bl,tr_re","target",3,3,"True",10,NA,"","",NA,"","",4
213,61,"filler type c","ci","ci_gr","tr_gr","tr_bl",1139162,"ci_gr","ci_gr,tr_gr,tr_bl","target",1,1,"True",15,NA,"","",NA,"","",4
213,62,"filler type c","re","ci_re","ci_gr","sq_gr",1139189,"ci_re","ci_re,sq_gr,ci_gr","target",1,1,"True",42,NA,"","",NA,"","",4
213,63,"target complex","tr","tr_re","tr_gr","sq_re",1139194,"tr_re","sq_re,tr_re,tr_gr","target",2,2,"True",47,NA,"","",NA,"","",4
213,64,"filler type a","tr","tr_gr","sq_gr","ci_re",1139164,"tr_gr","ci_re,tr_gr,sq_gr","target",2,2,"True",17,NA,"","",NA,"","",4
213,65,"filler type c","re","tr_re","tr_gr","sq_gr",1139190,"tr_re","sq_gr,tr_re,tr_gr","target",2,2,"True",43,NA,"","",NA,"","",4
213,66,"filler unambiguous","tr","tr_re","sq_bl","ci_gr",1139167,"tr_re","sq_bl,tr_re,ci_gr","target",2,2,"True",20,NA,"","",NA,"","",4
214,1,"filler type b","gr","tr_gr","ci_bl","ci_re",1286442,"tr_gr","ci_bl,ci_re,tr_gr","target",3,3,"True",13,NA,"","",NA,"","",4
214,2,"target complex","gr","tr_gr","ci_gr","tr_bl",1286483,"ci_gr","tr_bl,ci_gr,tr_gr","competitor",3,2,"False",54,NA,"","",NA,"","",4
214,3,"filler ambiguous","gr","ci_gr","ci_gr","tr_re",1286470,"ci_gr","ci_gr,tr_re,ci_gr","target",3,3,"True",41,NA,"","",NA,"","",4
214,4,"filler type a","gr","ci_gr","ci_bl","tr_re",1286495,"ci_gr","ci_bl,tr_re,ci_gr","target",3,3,"True",66,NA,"","",NA,"","",4
214,5,"target complex","re","ci_re","tr_re","ci_bl",1286445,"tr_re","tr_re,ci_re,ci_bl","competitor",2,1,"False",16,1,"ci_re","target",2,"True","Its red but so is triangle, but the circle is blue",4
214,6,"filler unambiguous","gr","ci_gr","tr_bl","sq_re",1286449,"ci_gr","ci_gr,tr_bl,sq_re","target",1,1,"True",20,NA,"","",NA,"","",4
214,7,"target complex","tr","tr_re","tr_gr","sq_re",1286432,"tr_re","tr_gr,sq_re,tr_re","target",3,3,"True",3,NA,"","",NA,"","",4
214,8,"target simple","ci","ci_bl","ci_gr","tr_re",1286435,"ci_bl","ci_bl,ci_gr,tr_re","target",1,1,"True",6,NA,"","",NA,"","",4
214,9,"filler ambiguous","tr","tr_re","tr_re","ci_bl",1286480,"tr_re","tr_re,tr_re,ci_bl","competitor",1,2,"False",51,NA,"","",NA,"","",4
214,10,"filler type c","gr","ci_gr","ci_re","sq_re",1286482,"ci_gr","ci_gr,sq_re,ci_re","target",1,1,"True",53,NA,"","",NA,"","",4
214,11,"filler type c","gr","tr_gr","tr_re","sq_re",1286440,"tr_gr","sq_re,tr_re,tr_gr","target",3,3,"True",11,NA,"","",NA,"","",4
214,12,"target simple","re","sq_re","tr_re","ci_gr",1286446,"sq_re","tr_re,sq_re,ci_gr","target",2,2,"True",17,NA,"","",NA,"","",4
214,13,"filler type a","re","ci_re","ci_bl","tr_gr",1286443,"ci_re","ci_re,ci_bl,tr_gr","target",1,1,"True",14,NA,"","",NA,"","",4
214,14,"filler unambiguous","gr","tr_gr","ci_re","sq_bl",1286477,"tr_gr","tr_gr,sq_bl,ci_re","target",1,1,"True",48,NA,"","",NA,"","",4
214,15,"target complex","tr","tr_gr","tr_re","sq_gr",1286473,"tr_gr","tr_re,tr_gr,sq_gr","target",2,2,"True",44,NA,"","",NA,"","",4
214,16,"filler type c","re","tr_re","tr_gr","sq_gr",1286475,"tr_re","tr_re,sq_gr,tr_gr","target",1,1,"True",46,NA,"","",NA,"","",4
214,17,"target complex","ci","ci_re","ci_gr","sq_re",1286478,"ci_re","ci_gr,sq_re,ci_re","target",3,3,"True",49,NA,"","",NA,"","",4
214,18,"target simple","re","sq_re","ci_re","tr_gr",1286453,"sq_re","sq_re,ci_re,tr_gr","target",1,1,"True",24,NA,"","",NA,"","",4
214,19,"filler unambiguous","re","sq_re","tr_bl","ci_gr",1286494,"sq_re","sq_re,ci_gr,tr_bl","target",1,1,"True",65,NA,"","",NA,"","",4
214,20,"filler unambiguous","re","sq_bl","tr_gr","ci_re",1286441,"ci_re","ci_re,tr_gr,sq_bl","target",1,1,"True",12,NA,"","",NA,"","",4
214,21,"filler type c","tr","tr_re","ci_re","ci_bl",1286450,"tr_re","ci_re,ci_bl,tr_re","target",3,3,"True",21,NA,"","",NA,"","",4
214,22,"filler type c","gr","ci_gr","ci_re","sq_re",1286462,"ci_gr","sq_re,ci_re,ci_gr","target",3,3,"True",33,NA,"","",NA,"","",4
214,23,"filler unambiguous","ci","ci_gr","tr_re","sq_bl",1286465,"ci_gr","sq_bl,tr_re,ci_gr","target",3,3,"True",36,NA,"","",NA,"","",4
214,24,"target complex","re","ci_re","tr_re","ci_bl",1286466,"ci_re","tr_re,ci_bl,ci_re","target",3,3,"True",37,NA,"","",NA,"","",4
214,25,"target complex","ci","ci_re","ci_gr","sq_re",1286471,"ci_re","sq_re,ci_gr,ci_re","target",3,3,"True",42,NA,"","",NA,"","",4
214,26,"target simple","gr","sq_gr","tr_gr","ci_re",1286452,"sq_gr","ci_re,sq_gr,tr_gr","target",2,2,"True",23,NA,"","",NA,"","",4
214,27,"target simple","gr","sq_gr","tr_gr","ci_re",1286459,"sq_gr","ci_re,sq_gr,tr_gr","target",2,2,"True",30,NA,"","",NA,"","",4
